DDT Code,DDT Name,IW Code,LOC Code,IW Code printed on Ticket,Coolant,,Oil Filter,,Air Filter,,Brake Fluid,,Spark Plug,,CLUTCH - BEARING,,CLUTCH - COVER ASSY,,CLUTCH - CYLINDER ASSY,,CLUTCH - DISC,,CLUTCH - SET,,Clutch Kit,,Brake Pad,,Brake Shoe,,BEARING -Wheel,,HEADLAMP,,TAIL LIGHT,, AIR DRYING SEALER,,MASKING TAPE,,SEALENT,,RUST SMASH,,Total Tickets
KA04,Shakti Auto Mart,WKA0419170,0,0-WKA0419170,1,0419170CO-11181571-1,1,0419170OF-11181554-1,1,0419170AF-11181673-1,1,0419170BF-11181745-1,1,0419170SP-11181807-1,1,0419170CB-11181344-1,1,0419170COA-11181343-1,1,0419170CYA-11181727-1,1,0419170CD-11181301-1,1,0419170CS-11181584-1,1,0419170CK-11182004-1,1,0419170BP-11181290-1,1,0419170BS-11181566-1,1,0419170WB-11181853-1,1,0419170HL-11181370-1,1,0419170TL-11181124-1,1,0419170ADS-11182317-1,1,0419170MT-11182398-1,1,0419170SEA-11182153-1,1,0419170RS-11182199-1,20
KA04,Shakti Auto Mart,WKA0422843,0,0-WKA0422843,1,0422843CO-11181572-1,1,0422843OF-11181555-1,1,0422843AF-11181674-1,1,0422843BF-11181746-1,1,0422843SP-11181808-1,0,-,1,0422843COA-11181344-1,1,0422843CYA-11181728-1,1,0422843CD-11181302-1,0,-,1,0422843CK-11182005-1,1,0422843BP-11181291-1,1,0422843BS-11181567-1,1,0422843WB-11181854-1,1,0422843HL-11181371-1,1,0422843TL-11181125-1,1,0422843ADS-11182318-1,1,0422843MT-11182399-1,1,0422843SEA-11182154-1,1,0422843RS-11182200-1,18
KA04,Shakti Auto Mart,WKA040162627,0,0-WKA040162627,1,0401626CO-11181573-1,1,0401626OF-11181556-1,1,0401626AF-11181675-1,1,0401626BF-11181747-1,1,0401626SP-11181809-1,1,0401626CB-11181345-1,1,0401626COA-11181345-1,1,0401626CYA-11181729-1,1,0401626CD-11181303-1,1,0401626CS-11181585-1,1,0401626CK-11182006-1,1,0401626BP-11181292-1,1,0401626BS-11181568-1,1,0401626WB-11181855-1,0,-,0,-,1,0401626ADS-11182319-1,1,0401626MT-11182400-1,1,0401626SEA-11182155-1,1,0401626RS-11182201-1,18
KA04,Shakti Auto Mart,WKA0410653,GLB,GLB-WKA0410653,1,0410653CO-11181574-1,1,0410653OF-11181557-1,1,0410653AF-11181676-1,1,0410653BF-11181748-1,1,0410653SP-11181810-1,1,0410653CB-11181346-1,1,0410653COA-11181346-1,1,0410653CYA-11181730-1,1,0410653CD-11181304-1,1,0410653CS-11181586-1,1,0410653CK-11182007-1,1,0410653BP-11181293-1,1,0410653BS-11181569-1,1,0410653WB-11181856-1,1,0410653HL-11181372-1,1,0410653TL-11181126-1,1,0410653ADS-11182320-1,1,0410653MT-11182401-1,1,0410653SEA-11182156-1,1,0410653RS-11182202-1,20
KA04,Shakti Auto Mart,WKA0422757,BLG,BLG-WKA0422757,1,0422757CO-11181575-1,1,0422757OF-11181558-1,1,0422757AF-11181677-1,1,0422757BF-11181749-1,1,0422757SP-11181811-1,1,0422757CB-11181347-1,1,0422757COA-11181347-1,1,0422757CYA-11181731-1,1,0422757CD-11181305-1,1,0422757CS-11181587-1,1,0422757CK-11182008-1,1,0422757BP-11181294-1,1,0422757BS-11181570-1,1,0422757WB-11181857-1,1,0422757HL-11181373-1,1,0422757TL-11181127-1,1,0422757ADS-11182321-1,1,0422757MT-11182402-1,1,0422757SEA-11182157-1,1,0422757RS-11182203-1,20
KA04,Shakti Auto Mart,WKA0465753,0,0-WKA0465753,1,0465753CO-11181576-1,1,0465753OF-11181559-1,1,0465753AF-11181678-1,1,0465753BF-11181750-1,1,0465753SP-11181812-1,1,0465753CB-11181348-1,1,0465753COA-11181348-1,1,0465753CYA-11181732-1,1,0465753CD-11181306-1,1,0465753CS-11181588-1,1,0465753CK-11182009-1,1,0465753BP-11181295-1,1,0465753BS-11181571-1,1,0465753WB-11181858-1,1,0465753HL-11181374-1,1,0465753TL-11181128-1,1,0465753ADS-11182322-1,1,0465753MT-11182403-1,1,0465753SEA-11182158-1,1,0465753RS-11182204-1,20
KA04,Shakti Auto Mart,WKA0404376,BLR,BLR-WKA0404376,1,0404376CO-11181577-1,1,0404376OF-11181560-1,1,0404376AF-11181679-1,1,0404376BF-11181751-1,1,0404376SP-11181813-1,0,-,1,0404376COA-11181349-1,1,0404376CYA-11181733-1,1,0404376CD-11181307-1,0,-,1,0404376CK-11182010-1,1,0404376BP-11181296-1,1,0404376BS-11181572-1,1,0404376WB-11181859-1,1,0404376HL-11181375-1,1,0404376TL-11181129-1,1,0404376ADS-11182323-1,1,0404376MT-11182404-1,1,0404376SEA-11182159-1,1,0404376RS-11182205-1,18
KA04,Shakti Auto Mart,WKA0435286,BLR,BLR-WKA0435286,1,0435286CO-11181578-1,1,0435286OF-11181561-1,1,0435286AF-11181680-1,1,0435286BF-11181752-1,1,0435286SP-11181814-1,1,0435286CB-11181349-1,1,0435286COA-11181350-1,1,0435286CYA-11181734-1,1,0435286CD-11181308-1,0,-,1,0435286CK-11182011-1,1,0435286BP-11181297-1,0,-,1,0435286WB-11181860-1,1,0435286HL-11181376-1,1,0435286TL-11181130-1,1,0435286ADS-11182324-1,1,0435286MT-11182405-1,1,0435286SEA-11182160-1,1,0435286RS-11182206-1,18
KA04,Shakti Auto Mart,WKA0404335,BLR,BLR-WKA0404335,1,0404335CO-11181579-1,1,0404335OF-11181562-1,0,-,1,0404335BF-11181753-1,1,0404335SP-11181815-1,1,0404335CB-11181350-1,1,0404335COA-11181351-1,1,0404335CYA-11181735-1,1,0404335CD-11181309-1,1,0404335CS-11181589-1,1,0404335CK-11182012-1,1,0404335BP-11181298-1,1,0404335BS-11181573-1,1,0404335WB-11181861-1,1,0404335HL-11181377-1,1,0404335TL-11181131-1,1,0404335ADS-11182325-1,1,0404335MT-11182406-1,1,0404335SEA-11182161-1,1,0404335RS-11182207-1,19
KA04,Shakti Auto Mart,WKA0422956,HLI,HLI-WKA0422956,1,0422956CO-11181580-1,1,0422956OF-11181563-1,1,0422956AF-11181681-1,1,0422956BF-11181754-1,1,0422956SP-11181816-1,0,-,1,0422956COA-11181352-1,1,0422956CYA-11181736-1,1,0422956CD-11181310-1,0,-,1,0422956CK-11182013-1,1,0422956BP-11181299-1,1,0422956BS-11181574-1,1,0422956WB-11181862-1,1,0422956HL-11181378-1,1,0422956TL-11181132-1,1,0422956ADS-11182326-1,1,0422956MT-11182407-1,1,0422956SEA-11182162-1,1,0422956RS-11182208-1,18
KA04,Shakti Auto Mart,WKA040160048,BLR,BLR-WKA040160048,1,0401600CO-11181581-1,1,0401600OF-11181564-1,1,0401600AF-11181682-1,1,0401600BF-11181755-1,1,0401600SP-11181817-1,1,0401600CB-11181351-1,1,0401600COA-11181353-1,1,0401600CYA-11181737-1,1,0401600CD-11181311-1,1,0401600CS-11181590-1,1,0401600CK-11182014-1,1,0401600BP-11181300-1,1,0401600BS-11181575-1,1,0401600WB-11181863-1,1,0401600HL-11181379-1,1,0401600TL-11181133-1,1,0401600ADS-11182327-1,1,0401600MT-11182408-1,1,0401600SEA-11182163-1,1,0401600RS-11182209-1,20
KA04,Shakti Auto Mart,WKA0465551,BLG,BLG-WKA0465551,1,0465551CO-11181582-1,1,0465551OF-11181565-1,1,0465551AF-11181683-1,1,0465551BF-11181756-1,1,0465551SP-11181818-1,1,0465551CB-11181352-1,1,0465551COA-11181354-1,1,0465551CYA-11181738-1,1,0465551CD-11181312-1,1,0465551CS-11181591-1,1,0465551CK-11182015-1,1,0465551BP-11181301-1,1,0465551BS-11181576-1,1,0465551WB-11181864-1,1,0465551HL-11181380-1,1,0465551TL-11181134-1,1,0465551ADS-11182328-1,1,0465551MT-11182409-1,1,0465551SEA-11182164-1,1,0465551RS-11182210-1,20
KA04,Shakti Auto Mart,WKA0422749,BLR,BLR-WKA0422749,1,0422749CO-11181583-1,1,0422749OF-11181566-1,1,0422749AF-11181684-1,1,0422749BF-11181757-1,1,0422749SP-11181819-1,1,0422749CB-11181353-1,1,0422749COA-11181355-1,1,0422749CYA-11181739-1,1,0422749CD-11181313-1,1,0422749CS-11181592-1,1,0422749CK-11182016-1,1,0422749BP-11181302-1,1,0422749BS-11181577-1,1,0422749WB-11181865-1,1,0422749HL-11181381-1,1,0422749TL-11181135-1,1,0422749ADS-11182329-1,1,0422749MT-11182410-1,1,0422749SEA-11182165-1,1,0422749RS-11182211-1,20
KA04,Shakti Auto Mart,WKA0406961,0,0-WKA0406961,1,0406961CO-11181584-1,1,0406961OF-11181567-1,1,0406961AF-11181685-1,1,0406961BF-11181758-1,1,0406961SP-11181820-1,1,0406961CB-11181354-1,1,0406961COA-11181356-1,1,0406961CYA-11181740-1,1,0406961CD-11181314-1,1,0406961CS-11181593-1,1,0406961CK-11182017-1,1,0406961BP-11181303-1,1,0406961BS-11181578-1,1,0406961WB-11181866-1,1,0406961HL-11181382-1,1,0406961TL-11181136-1,1,0406961ADS-11182330-1,1,0406961MT-11182411-1,1,0406961SEA-11182166-1,1,0406961RS-11182212-1,20
KA04,Shakti Auto Mart,WKA040162990,HLI,HLI-WKA040162990,1,0401629CO-11181585-1,1,0401629OF-11181568-1,1,0401629AF-11181686-1,1,0401629BF-11181759-1,1,0401629SP-11181821-1,1,0401629CB-11181355-1,1,0401629COA-11181357-1,1,0401629CYA-11181741-1,1,0401629CD-11181315-1,1,0401629CS-11181594-1,1,0401629CK-11182018-1,1,0401629BP-11181304-1,1,0401629BS-11181579-1,1,0401629WB-11181867-1,1,0401629HL-11181383-1,1,0401629TL-11181137-1,1,0401629ADS-11182331-1,1,0401629MT-11182412-1,1,0401629SEA-11182167-1,1,0401629RS-11182213-1,20
KA04,Shakti Auto Mart,WKA040120262,0,0-WKA040120262,1,0401202CO-11181586-1,1,0401202OF-11181569-1,1,0401202AF-11181687-1,1,0401202BF-11181760-1,1,0401202SP-11181822-1,1,0401202CB-11181356-1,1,0401202COA-11181358-1,1,0401202CYA-11181742-1,1,0401202CD-11181316-1,1,0401202CS-11181595-1,1,0401202CK-11182019-1,1,0401202BP-11181305-1,1,0401202BS-11181580-1,1,0401202WB-11181868-1,1,0401202HL-11181384-1,1,0401202TL-11181138-1,1,0401202ADS-11182332-1,1,0401202MT-11182413-1,1,0401202SEA-11182168-1,1,0401202RS-11182214-1,20
KA04,Shakti Auto Mart,WKA0441249,BLR,BLR-WKA0441249,1,0441249CO-11181587-1,1,0441249OF-11181570-1,1,0441249AF-11181688-1,1,0441249BF-11181761-1,1,0441249SP-11181823-1,1,0441249CB-11181357-1,1,0441249COA-11181359-1,1,0441249CYA-11181743-1,1,0441249CD-11181317-1,1,0441249CS-11181596-1,1,0441249CK-11182020-1,1,0441249BP-11181306-1,1,0441249BS-11181581-1,1,0441249WB-11181869-1,1,0441249HL-11181385-1,1,0441249TL-11181139-1,1,0441249ADS-11182333-1,1,0441249MT-11182414-1,1,0441249SEA-11182169-1,1,0441249RS-11182215-1,20
KA04,Shakti Auto Mart,WKA0420342,0,0-WKA0420342,1,0420342CO-11181588-1,1,0420342OF-11181571-1,1,0420342AF-11181689-1,1,0420342BF-11181762-1,1,0420342SP-11181824-1,1,0420342CB-11181358-1,1,0420342COA-11181360-1,1,0420342CYA-11181744-1,1,0420342CD-11181318-1,1,0420342CS-11181597-1,1,0420342CK-11182021-1,1,0420342BP-11181307-1,1,0420342BS-11181582-1,1,0420342WB-11181870-1,1,0420342HL-11181386-1,1,0420342TL-11181140-1,1,0420342ADS-11182334-1,1,0420342MT-11182415-1,1,0420342SEA-11182170-1,1,0420342RS-11182216-1,20
KA04,Shakti Auto Mart,WKA040160385,BLR,BLR-WKA040160385,1,0401603CO-11181589-1,1,0401603OF-11181572-1,1,0401603AF-11181690-1,1,0401603BF-11181763-1,1,0401603SP-11181825-1,1,0401603CB-11181359-1,1,0401603COA-11181361-1,1,0401603CYA-11181745-1,1,0401603CD-11181319-1,1,0401603CS-11181598-1,1,0401603CK-11182022-1,1,0401603BP-11181308-1,1,0401603BS-11181583-1,1,0401603WB-11181871-1,1,0401603HL-11181387-1,1,0401603TL-11181141-1,1,0401603ADS-11182335-1,1,0401603MT-11182416-1,1,0401603SEA-11182171-1,1,0401603RS-11182217-1,20
KA04,Shakti Auto Mart,WKA0411539,BLG,BLG-WKA0411539,1,0411539CO-11181590-1,1,0411539OF-11181573-1,1,0411539AF-11181691-1,1,0411539BF-11181764-1,0,-,1,0411539CB-11181360-1,1,0411539COA-11181362-1,1,0411539CYA-11181746-1,1,0411539CD-11181320-1,1,0411539CS-11181599-1,1,0411539CK-11182023-1,1,0411539BP-11181309-1,1,0411539BS-11181584-1,1,0411539WB-11181872-1,1,0411539HL-11181388-1,1,0411539TL-11181142-1,1,0411539ADS-11182336-1,1,0411539MT-11182417-1,1,0411539SEA-11182172-1,1,0411539RS-11182218-1,19
KA04,Shakti Auto Mart,WKA0461200,0,0-WKA0461200,1,0461200CO-11181591-1,0,-,1,0461200AF-11181692-1,1,0461200BF-11181765-1,1,0461200SP-11181826-1,1,0461200CB-11181361-1,1,0461200COA-11181363-1,1,0461200CYA-11181747-1,1,0461200CD-11181321-1,1,0461200CS-11181600-1,1,0461200CK-11182024-1,1,0461200BP-11181310-1,1,0461200BS-11181585-1,1,0461200WB-11181873-1,1,0461200HL-11181389-1,1,0461200TL-11181143-1,1,0461200ADS-11182337-1,1,0461200MT-11182418-1,1,0461200SEA-11182173-1,1,0461200RS-11182219-1,19
KA04,Shakti Auto Mart,WKA040161894,GLB,GLB-WKA040161894,1,0401618CO-11181592-1,1,0401618OF-11181574-1,1,0401618AF-11181693-1,1,0401618BF-11181766-1,1,0401618SP-11181827-1,1,0401618CB-11181362-1,1,0401618COA-11181364-1,1,0401618CYA-11181748-1,1,0401618CD-11181322-1,1,0401618CS-11181601-1,1,0401618CK-11182025-1,1,0401618BP-11181311-1,1,0401618BS-11181586-1,1,0401618WB-11181874-1,1,0401618HL-11181390-1,1,0401618TL-11181144-1,1,0401618ADS-11182338-1,1,0401618MT-11182419-1,1,0401618SEA-11182174-1,1,0401618RS-11182220-1,20
KA04,Shakti Auto Mart,WKA0410382,BLR,BLR-WKA0410382,1,0410382CO-11181593-1,1,0410382OF-11181575-1,1,0410382AF-11181694-1,1,0410382BF-11181767-1,1,0410382SP-11181828-1,1,0410382CB-11181363-1,1,0410382COA-11181365-1,1,0410382CYA-11181749-1,1,0410382CD-11181323-1,0,-,1,0410382CK-11182026-1,1,0410382BP-11181312-1,1,0410382BS-11181587-1,1,0410382WB-11181875-1,1,0410382HL-11181391-1,1,0410382TL-11181145-1,1,0410382ADS-11182339-1,1,0410382MT-11182420-1,1,0410382SEA-11182175-1,1,0410382RS-11182221-1,19
KA04,Shakti Auto Mart,WKA040163065,GLB,GLB-WKA040163065,1,0401630CO-11181594-1,1,0401630OF-11181576-1,1,0401630AF-11181695-1,1,0401630BF-11181768-1,1,0401630SP-11181829-1,1,0401630CB-11181364-1,1,0401630COA-11181366-1,0,-,1,0401630CD-11181324-1,1,0401630CS-11181602-1,1,0401630CK-11182027-1,1,0401630BP-11181313-1,1,0401630BS-11181588-1,1,0401630WB-11181876-1,1,0401630HL-11181392-1,1,0401630TL-11181146-1,1,0401630ADS-11182340-1,1,0401630MT-11182421-1,1,0401630SEA-11182176-1,1,0401630RS-11182222-1,19
KA04,Shakti Auto Mart,WKA040161204,0,0-WKA040161204,1,0401612CO-11181595-1,1,0401612OF-11181577-1,1,0401612AF-11181696-1,1,0401612BF-11181769-1,1,0401612SP-11181830-1,1,0401612CB-11181365-1,1,0401612COA-11181367-1,1,0401612CYA-11181750-1,1,0401612CD-11181325-1,1,0401612CS-11181603-1,1,0401612CK-11182028-1,1,0401612BP-11181314-1,1,0401612BS-11181589-1,1,0401612WB-11181877-1,1,0401612HL-11181393-1,1,0401612TL-11181147-1,1,0401612ADS-11182341-1,1,0401612MT-11182422-1,1,0401612SEA-11182177-1,1,0401612RS-11182223-1,20
KA04,Shakti Auto Mart,WKA040164328,GLB,GLB-WKA040164328,1,0401643CO-11181596-1,1,0401643OF-11181578-1,1,0401643AF-11181697-1,1,0401643BF-11181770-1,1,0401643SP-11181831-1,1,0401643CB-11181366-1,1,0401643COA-11181368-1,1,0401643CYA-11181751-1,1,0401643CD-11181326-1,1,0401643CS-11181604-1,1,0401643CK-11182029-1,1,0401643BP-11181315-1,1,0401643BS-11181590-1,1,0401643WB-11181878-1,1,0401643HL-11181394-1,1,0401643TL-11181148-1,1,0401643ADS-11182342-1,1,0401643MT-11182423-1,1,0401643SEA-11182178-1,1,0401643RS-11182224-1,20
KA04,Shakti Auto Mart,WKA0434790,BLG,BLG-WKA0434790,1,0434790CO-11181597-1,1,0434790OF-11181579-1,1,0434790AF-11181698-1,1,0434790BF-11181771-1,1,0434790SP-11181832-1,1,0434790CB-11181367-1,1,0434790COA-11181369-1,1,0434790CYA-11181752-1,1,0434790CD-11181327-1,1,0434790CS-11181605-1,1,0434790CK-11182030-1,1,0434790BP-11181316-1,1,0434790BS-11181591-1,1,0434790WB-11181879-1,1,0434790HL-11181395-1,1,0434790TL-11181149-1,1,0434790ADS-11182343-1,1,0434790MT-11182424-1,1,0434790SEA-11182179-1,1,0434790RS-11182225-1,20
KA04,Shakti Auto Mart,WKA0432924,BLG,BLG-WKA0432924,1,0432924CO-11181598-1,1,0432924OF-11181580-1,1,0432924AF-11181699-1,1,0432924BF-11181772-1,1,0432924SP-11181833-1,1,0432924CB-11181368-1,1,0432924COA-11181370-1,1,0432924CYA-11181753-1,1,0432924CD-11181328-1,1,0432924CS-11181606-1,1,0432924CK-11182031-1,1,0432924BP-11181317-1,1,0432924BS-11181592-1,1,0432924WB-11181880-1,1,0432924HL-11181396-1,1,0432924TL-11181150-1,1,0432924ADS-11182344-1,1,0432924MT-11182425-1,1,0432924SEA-11182180-1,1,0432924RS-11182226-1,20
KA04,Shakti Auto Mart,WKA0422751,BLG,BLG-WKA0422751,1,0422751CO-11181599-1,1,0422751OF-11181581-1,1,0422751AF-11181700-1,1,0422751BF-11181773-1,1,0422751SP-11181834-1,1,0422751CB-11181369-1,1,0422751COA-11181371-1,1,0422751CYA-11181754-1,1,0422751CD-11181329-1,1,0422751CS-11181607-1,1,0422751CK-11182032-1,1,0422751BP-11181318-1,1,0422751BS-11181593-1,1,0422751WB-11181881-1,1,0422751HL-11181397-1,1,0422751TL-11181151-1,1,0422751ADS-11182345-1,1,0422751MT-11182426-1,1,0422751SEA-11182181-1,1,0422751RS-11182227-1,20
KA04,Shakti Auto Mart,WKA0422681,BLG,BLG-WKA0422681,1,0422681CO-11181600-1,1,0422681OF-11181582-1,1,0422681AF-11181701-1,1,0422681BF-11181774-1,1,0422681SP-11181835-1,1,0422681CB-11181370-1,1,0422681COA-11181372-1,1,0422681CYA-11181755-1,1,0422681CD-11181330-1,1,0422681CS-11181608-1,1,0422681CK-11182033-1,1,0422681BP-11181319-1,1,0422681BS-11181594-1,1,0422681WB-11181882-1,1,0422681HL-11181398-1,1,0422681TL-11181152-1,1,0422681ADS-11182346-1,1,0422681MT-11182427-1,1,0422681SEA-11182182-1,1,0422681RS-11182228-1,20
KA04,Shakti Auto Mart,WKA0422680,BLG,BLG-WKA0422680,1,0422680CO-11181601-1,0,-,1,0422680AF-11181702-1,1,0422680BF-11181775-1,1,0422680SP-11181836-1,1,0422680CB-11181371-1,1,0422680COA-11181373-1,1,0422680CYA-11181756-1,1,0422680CD-11181331-1,1,0422680CS-11181609-1,1,0422680CK-11182034-1,1,0422680BP-11181320-1,1,0422680BS-11181595-1,1,0422680WB-11181883-1,1,0422680HL-11181399-1,1,0422680TL-11181153-1,1,0422680ADS-11182347-1,1,0422680MT-11182428-1,1,0422680SEA-11182183-1,1,0422680RS-11182229-1,19
KA04,Shakti Auto Mart,WKA0411208,BLG,BLG-WKA0411208,1,0411208CO-11181602-1,1,0411208OF-11181583-1,1,0411208AF-11181703-1,1,0411208BF-11181776-1,1,0411208SP-11181837-1,1,0411208CB-11181372-1,1,0411208COA-11181374-1,1,0411208CYA-11181757-1,1,0411208CD-11181332-1,1,0411208CS-11181610-1,1,0411208CK-11182035-1,1,0411208BP-11181321-1,1,0411208BS-11181596-1,1,0411208WB-11181884-1,1,0411208HL-11181400-1,1,0411208TL-11181154-1,1,0411208ADS-11182348-1,1,0411208MT-11182429-1,1,0411208SEA-11182184-1,1,0411208RS-11182230-1,20
KA04,Shakti Auto Mart,WKA0410278,BLR,BLR-WKA0410278,1,0410278CO-11181603-1,1,0410278OF-11181584-1,1,0410278AF-11181704-1,1,0410278BF-11181777-1,1,0410278SP-11181838-1,1,0410278CB-11181373-1,1,0410278COA-11181375-1,1,0410278CYA-11181758-1,1,0410278CD-11181333-1,1,0410278CS-11181611-1,1,0410278CK-11182036-1,1,0410278BP-11181322-1,1,0410278BS-11181597-1,1,0410278WB-11181885-1,1,0410278HL-11181401-1,1,0410278TL-11181155-1,1,0410278ADS-11182349-1,1,0410278MT-11182430-1,1,0410278SEA-11182185-1,1,0410278RS-11182231-1,20
KA04,Shakti Auto Mart,WKA0475743,BLR,BLR-WKA0475743,1,0475743CO-11181604-1,1,0475743OF-11181585-1,1,0475743AF-11181705-1,1,0475743BF-11181778-1,0,-,1,0475743CB-11181374-1,1,0475743COA-11181376-1,1,0475743CYA-11181759-1,1,0475743CD-11181334-1,1,0475743CS-11181612-1,1,0475743CK-11182037-1,1,0475743BP-11181323-1,1,0475743BS-11181598-1,1,0475743WB-11181886-1,1,0475743HL-11181402-1,1,0475743TL-11181156-1,1,0475743ADS-11182350-1,1,0475743MT-11182431-1,1,0475743SEA-11182186-1,1,0475743RS-11182232-1,19
KA04,Shakti Auto Mart,WKA0422703,BLG,BLG-WKA0422703,1,0422703CO-11181605-1,1,0422703OF-11181586-1,1,0422703AF-11181706-1,1,0422703BF-11181779-1,1,0422703SP-11181839-1,1,0422703CB-11181375-1,1,0422703COA-11181377-1,1,0422703CYA-11181760-1,1,0422703CD-11181335-1,1,0422703CS-11181613-1,1,0422703CK-11182038-1,1,0422703BP-11181324-1,1,0422703BS-11181599-1,1,0422703WB-11181887-1,1,0422703HL-11181403-1,1,0422703TL-11181157-1,1,0422703ADS-11182351-1,1,0422703MT-11182432-1,1,0422703SEA-11182187-1,1,0422703RS-11182233-1,20
KA04,Shakti Auto Mart,WKA040156564,0,0-WKA040156564,1,0401565CO-11181606-1,1,0401565OF-11181587-1,1,0401565AF-11181707-1,1,0401565BF-11181780-1,1,0401565SP-11181840-1,1,0401565CB-11181376-1,1,0401565COA-11181378-1,1,0401565CYA-11181761-1,1,0401565CD-11181336-1,1,0401565CS-11181614-1,1,0401565CK-11182039-1,1,0401565BP-11181325-1,1,0401565BS-11181600-1,1,0401565WB-11181888-1,1,0401565HL-11181404-1,1,0401565TL-11181158-1,1,0401565ADS-11182352-1,1,0401565MT-11182433-1,1,0401565SEA-11182188-1,1,0401565RS-11182234-1,20
KA04,Shakti Auto Mart,WKA0411016,BLG,BLG-WKA0411016,1,0411016CO-11181607-1,1,0411016OF-11181588-1,1,0411016AF-11181708-1,1,0411016BF-11181781-1,1,0411016SP-11181841-1,1,0411016CB-11181377-1,1,0411016COA-11181379-1,1,0411016CYA-11181762-1,1,0411016CD-11181337-1,1,0411016CS-11181615-1,1,0411016CK-11182040-1,1,0411016BP-11181326-1,1,0411016BS-11181601-1,1,0411016WB-11181889-1,1,0411016HL-11181405-1,1,0411016TL-11181159-1,1,0411016ADS-11182353-1,1,0411016MT-11182434-1,1,0411016SEA-11182189-1,1,0411016RS-11182235-1,20
KA04,Shakti Auto Mart,WKA0418983,BLG,BLG-WKA0418983,1,0418983CO-11181608-1,1,0418983OF-11181589-1,0,-,1,0418983BF-11181782-1,1,0418983SP-11181842-1,1,0418983CB-11181378-1,1,0418983COA-11181380-1,1,0418983CYA-11181763-1,1,0418983CD-11181338-1,1,0418983CS-11181616-1,1,0418983CK-11182041-1,1,0418983BP-11181327-1,1,0418983BS-11181602-1,1,0418983WB-11181890-1,1,0418983HL-11181406-1,1,0418983TL-11181160-1,1,0418983ADS-11182354-1,1,0418983MT-11182435-1,1,0418983SEA-11182190-1,1,0418983RS-11182236-1,19
KA04,Shakti Auto Mart,WKA0468804,0,0-WKA0468804,1,0468804CO-11181609-1,1,0468804OF-11181590-1,1,0468804AF-11181709-1,1,0468804BF-11181783-1,1,0468804SP-11181843-1,1,0468804CB-11181379-1,1,0468804COA-11181381-1,1,0468804CYA-11181764-1,1,0468804CD-11181339-1,1,0468804CS-11181617-1,1,0468804CK-11182042-1,1,0468804BP-11181328-1,1,0468804BS-11181603-1,1,0468804WB-11181891-1,1,0468804HL-11181407-1,1,0468804TL-11181161-1,1,0468804ADS-11182355-1,1,0468804MT-11182436-1,1,0468804SEA-11182191-1,1,0468804RS-11182237-1,20
KA04,Shakti Auto Mart,WKA0433213,BLG,BLG-WKA0433213,1,0433213CO-11181610-1,1,0433213OF-11181591-1,1,0433213AF-11181710-1,1,0433213BF-11181784-1,1,0433213SP-11181844-1,1,0433213CB-11181380-1,1,0433213COA-11181382-1,1,0433213CYA-11181765-1,1,0433213CD-11181340-1,1,0433213CS-11181618-1,1,0433213CK-11182043-1,1,0433213BP-11181329-1,1,0433213BS-11181604-1,1,0433213WB-11181892-1,1,0433213HL-11181408-1,1,0433213TL-11181162-1,1,0433213ADS-11182356-1,1,0433213MT-11182437-1,1,0433213SEA-11182192-1,1,0433213RS-11182238-1,20
KA04,Shakti Auto Mart,WKA0488685,CHB,CHB-WKA0488685,1,0488685CO-11181611-1,1,0488685OF-11181592-1,1,0488685AF-11181711-1,1,0488685BF-11181785-1,1,0488685SP-11181845-1,1,0488685CB-11181381-1,1,0488685COA-11181383-1,1,0488685CYA-11181766-1,1,0488685CD-11181341-1,1,0488685CS-11181619-1,1,0488685CK-11182044-1,1,0488685BP-11181330-1,1,0488685BS-11181605-1,1,0488685WB-11181893-1,1,0488685HL-11181409-1,1,0488685TL-11181163-1,1,0488685ADS-11182357-1,1,0488685MT-11182438-1,1,0488685SEA-11182193-1,1,0488685RS-11182239-1,20
KA04,Shakti Auto Mart,UAW028,0,0-UAW028,1,028CO-11181612-1,1,028OF-11181593-1,1,028AF-11181712-1,1,028BF-11181786-1,1,028SP-11181846-1,1,028CB-11181382-1,1,028COA-11181384-1,1,028CYA-11181767-1,1,028CD-11181342-1,1,028CS-11181620-1,1,028CK-11182045-1,1,028BP-11181331-1,1,028BS-11181606-1,1,028WB-11181894-1,1,028HL-11181410-1,1,028TL-11181164-1,1,028ADS-11182358-1,1,028MT-11182439-1,1,028SEA-11182194-1,1,028RS-11182240-1,20
KA04,Shakti Auto Mart,WKA0490648,0,0-WKA0490648,1,0490648CO-11181613-1,1,0490648OF-11181594-1,1,0490648AF-11181713-1,1,0490648BF-11181787-1,1,0490648SP-11181847-1,1,0490648CB-11181383-1,1,0490648COA-11181385-1,1,0490648CYA-11181768-1,1,0490648CD-11181343-1,1,0490648CS-11181621-1,1,0490648CK-11182046-1,1,0490648BP-11181332-1,1,0490648BS-11181607-1,1,0490648WB-11181895-1,1,0490648HL-11181411-1,1,0490648TL-11181165-1,1,0490648ADS-11182359-1,1,0490648MT-11182440-1,1,0490648SEA-11182195-1,1,0490648RS-11182241-1,20
