DDT Code,DDT Name,IW Code,LOC Code,IW Category,COOLANT,Value,OIL FILTER,AIR FILTER - INLET,Till Date,Variance,BELT - BELT WATER PUMP,Till Date,Variance,BRAKE FLUID,Till Date,Variance,FUEL FILTER,Till Date,Variance,SERVICE KIT,Till Date,Variance,SPARK PLUG,Till Date,Variance,SPARK PLUG-Heater,Till Date,Variance,Value,CLUTCH - BEARING,Value,CLUTCH - COVER ASSY,Value,CLUTCH - CYLINDER ASSY,Value,CLUTCH - DISC,Value,CLUTCH - SET,Value,CLUTCH KIT,Value,BRAKE PAD,Value,BRAKE SHOE,Value,ARM ASSY - FRONT,Value,ARM ASSY - REAR,Value,SHOCK ABSORBER,Value,STRUTS - STRUT ASSY,Value,STRUTS - STRUT SET,STEERING - CASE SET,Till Date,Variance,STEERING - GEAR BOX ASSY,Till Date,Variance,STEERING - SHAFT ASSY,Till Date,Variance,STEERING - TIE ROD END,Till Date,Variance,BEARING -Wheel,Till Date,Variance,BELT - TIMING,Till Date,Variance,BULBS,Till Date,Variance, FRONT,Till Date,Variance,INTERMEDIATE,Till Date,Variance,HORN ASSY,Till Date,Variance,FUEL PUMP,Till Date,Variance,WEATHERSTRIP,Till Date,Variance,WINDSHIELD,Till Date,Variance,HEADLAMP,Till Date,Variance,TAIL LIGHT,Till Date,Variance,RADIATOR,Till Date,Variance, AIR DRYING SEALER,Till Date,Variance,MASKING TAPE,Till Date,Variance, SEALENT,Till Date,Variance,RUST SMASH,Till Date,Variance,Value,WIPER - BLADE,Value,WIPER KIT,Value
KA03,Maroor Motors,WKA0312500,MNG,50k-75k,0,0,0,10,,,2,,,2,,,4,,,1,,,9,,,1,,,0,0,0,0,0,0,0,0,0,2,3707.03,0,0,0,0,0,0,8,3388.27,0,0,0,0,0,0,0,0,,,0,,,1,,,9,,,11,,,0,,,0,,,0,,,1,,,0,,,0,,,7,,,2,,,0,,,0,,,1,,,1,,,1,,,0,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0318636,MNG,50k-75k,0,0,0,10,,,0,,,2,,,0,,,0,,,0,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1170.31,0,0,0,0,0,0,0,0,,,0,,,0,,,9,,,11,,,2,,,1,,,0,,,1,,,1,,,1,,,0,,,2,,,2,,,0,,,0,,,1,,,1,,,0,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0323162,MNG,50k-75k,0,0,0,10,,,2,,,2,,,4,,,1,,,9,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,9,,,11,,,2,,,1,,,0,,,1,,,0,,,0,,,7,,,2,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0324267,MYS,50k-75k,0,0,24,10,,,2,,,2,,,4,,,1,,,9,,,1,,,1566,0,0,1,859.37,0,0,1,1179.68,4,3914.06,0,0,5,1796.85,0,0,8,2893.72,0,0,0,0,0,0,0,0,,,0,,,0,,,9,,,0,,,2,,,0,,,0,,,1,,,1,,,0,,,7,,,2,,,2,,,3,,,1,,,1,,,1,,,1,,,1,,,0,20,1872.8,0,0
KA03,Maroor Motors,WKA0320393,MYO,50k-75k,2,445.76,0,10,,,2,,,2,,,4,,,0,,,9,,,1,,,0,2,851.55,1,1031.25,0,0,1,1162.5,0,0,0,0,3,3710.13,2,1598.82,8,4451.54,0,0,0,0,0,0,0,1,,,0,,,1,,,9,,,11,,,0,,,1,,,0,,,1,,,0,,,0,,,7,,,2,,,0,,,3,,,0,,,1,,,1,,,1,,,1,,,0,0,0,1,597.45
KA03,Maroor Motors,WKA0312950,HSN,50k-75k,0,0,0,10,,,2,,,2,,,4,,,0,,,0,,,1,,,0,0,0,2,1563.28,0,0,2,2271.09,3,5707.81,0,0,2,2473.42,2,881.24,5,2498.43,0,0,0,0,0,0,0,0,,,0,,,0,,,9,,,11,,,0,,,1,,,0,,,1,,,1,,,0,,,7,,,2,,,0,,,3,,,0,,,1,,,1,,,0,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0320741,MYS,50k-75k,0,0,0,10,,,2,,,2,,,4,,,1,,,9,,,1,,,0,0,0,0,0,0,0,0,0,1,1557.03,0,0,0,0,0,0,0,0,0,0,2,1250,0,0,2,0,,,1,,,1,,,0,,,0,,,2,,,1,,,0,,,1,,,1,,,0,,,7,,,2,,,2,,,3,,,0,,,1,,,1,,,1,,,0,,,4464.84,0,0,0,0
KA03,Maroor Motors,WKA0313597,MYS,50k-75k,0,0,2,10,,,2,,,2,,,4,,,0,,,9,,,1,,,367.79,2,1107.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,0,,,9,,,11,,,2,,,0,,,0,,,1,,,0,,,0,,,7,,,2,,,0,,,0,,,0,,,1,,,1,,,1,,,0,,,0,0,0,0,0
KA03,Maroor Motors,WKA0313547,MNG,50k-75k,0,0,32,10,,,2,,,2,,,4,,,0,,,9,,,1,,,2151.6,0,0,0,0,0,0,0,0,1,1557.03,0,0,16,6267.08,1,976.56,8,3131.2,0,0,2,1281.24,0,0,2,0,,,1,,,0,,,9,,,11,,,2,,,1,,,0,,,1,,,0,,,0,,,7,,,2,,,2,,,3,,,0,,,0,,,1,,,0,,,1,,,3437.5,0,0,0,0
KA03,Maroor Motors,WKA0318773,MNG,50k-75k,0,0,10,10,,,0,,,2,,,4,,,1,,,9,,,0,,,694.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,1,,,9,,,11,,,2,,,1,,,0,,,1,,,0,,,0,,,7,,,2,,,2,,,0,,,0,,,0,,,1,,,0,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0313123,UDU,50k-75k,0,0,1,10,,,2,,,2,,,4,,,1,,,9,,,0,,,302.54,0,0,0,0,0,0,0,0,2,5187.5,0,0,0,0,1,1234.37,0,0,0,0,2,2354.68,0,0,0,0,,,1,,,1,,,9,,,11,,,2,,,1,,,1,,,1,,,0,,,1,,,7,,,2,,,0,,,3,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0318744,MNG,50k-75k,0,0,2,10,,,2,,,2,,,4,,,1,,,9,,,0,,,605.08,0,0,1,664.06,0,0,1,847.65,0,0,0,0,2,1596.08,0,0,6,2842.95,0,0,0,0,0,0,0,1,,,1,,,1,,,9,,,11,,,2,,,1,,,0,,,1,,,0,,,1,,,7,,,2,,,0,,,3,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0312677,MNG,50k-75k,0,0,27,10,,,0,,,0,,,4,,,1,,,0,,,1,,,2473.62,3,1195.29,0,0,0,0,0,0,3,3070.31,0,0,6,4327.31,0,0,18,8034.3,0,0,0,0,0,0,0,1,,,1,,,0,,,0,,,11,,,2,,,1,,,1,,,1,,,0,,,0,,,0,,,2,,,2,,,3,,,0,,,1,,,1,,,1,,,1,,,0,4,374.56,0,0
KA03,Maroor Motors,WKA0307986,CKG,50k-75k,3,668.64,4,10,,,2,,,2,,,4,,,0,,,9,,,1,,,977.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1265.61,2,1666.4,0,0,0,0,0,0,0,0,,,0,,,1,,,9,,,11,,,2,,,0,,,1,,,1,,,0,,,0,,,7,,,2,,,0,,,3,,,1,,,1,,,1,,,0,,,0,,,0,0,0,0,0
KA03,Maroor Motors,WKA0319441,MYS,50k-75k,0,0,0,10,,,2,,,2,,,4,,,0,,,9,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,1,,,9,,,11,,,2,,,0,,,0,,,1,,,0,,,0,,,7,,,2,,,2,,,3,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0311740,MNG,50k-75k,0,0,0,10,,,0,,,0,,,0,,,0,,,0,,,1,,,0,4,603.36,0,0,0,0,0,0,2,3390.62,0,0,0,0,0,0,10,4332.76,0,0,0,0,0,0,0,0,,,1,,,0,,,9,,,11,,,2,,,1,,,0,,,1,,,1,,,0,,,7,,,2,,,2,,,3,,,0,,,1,,,1,,,0,,,0,,,0,0,0,0,0
KA03,Maroor Motors,WKA0319910,MNG,50k-75k,0,0,21,10,,,2,,,2,,,4,,,1,,,9,,,1,,,4455.02,3,754.8,1,981.25,0,0,1,1431.25,1,1695.31,0,0,4,4946.84,0,0,8,7367.17,1,667.18,0,0,0,0,1,0,,,0,,,0,,,9,,,11,,,2,,,0,,,0,,,1,,,0,,,1,,,7,,,2,,,2,,,3,,,0,,,1,,,1,,,0,,,1,,,2681.25,0,0,0,0
KA03,Maroor Motors,WKA0320802,MNG,50k-75k,0,0,24,10,,,2,,,2,,,0,,,1,,,9,,,1,,,1566,0,0,1,1031.25,0,0,2,2593.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,,,0,,,1,,,9,,,11,,,2,,,1,,,0,,,1,,,1,,,1,,,0,,,2,,,2,,,3,,,0,,,0,,,1,,,0,,,1,,,8750,0,0,0,0
KA03,Maroor Motors,WKA0309718,MNG,50k-75k,7,1560.16,0,10,,,2,,,2,,,4,,,1,,,9,,,1,,,0,0,0,1,664.06,0,0,4,2312.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,1,,,0,,,0,,,0,,,1,,,0,,,1,,,1,,,0,,,7,,,2,,,2,,,3,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0319896,MNG,50k-75k,0,0,0,10,,,2,,,2,,,4,,,1,,,9,,,1,,,0,0,0,0,0,0,0,0,0,1,1557.03,0,0,0,0,0,0,0,0,0,0,15,18108.54,0,0,2,0,,,1,,,0,,,9,,,11,,,2,,,1,,,0,,,1,,,0,,,1,,,7,,,2,,,2,,,3,,,0,,,1,,,1,,,1,,,1,,,5362.5,0,0,0,0
KA03,Maroor Motors,WKA0358219,HSN,50k-75k,0,0,0,10,,,2,,,2,,,4,,,0,,,9,,,1,,,0,1,453.12,1,582.03,0,0,1,839.84,1,1632.03,0,0,0,0,0,0,0,0,1,613.28,0,0,0,0,0,0,,,0,,,0,,,9,,,11,,,2,,,1,,,0,,,1,,,1,,,0,,,7,,,2,,,2,,,3,,,0,,,1,,,1,,,1,,,0,,,0,0,0,0,0
KA03,Maroor Motors,WKA0309896,MNG,50k-75k,0,0,48,10,,,2,,,2,,,4,,,1,,,9,,,1,,,3233.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1431.24,0,0,0,0,0,0,0,0,,,0,,,1,,,9,,,11,,,2,,,1,,,1,,,1,,,1,,,1,,,7,,,2,,,0,,,3,,,0,,,0,,,1,,,0,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0322901,MNG,50k-75k,7,1560.16,0,10,,,2,,,2,,,4,,,1,,,9,,,1,,,0,0,0,1,582.03,0,0,1,839.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,,,1,,,0,,,0,,,0,,,1,,,0,,,1,,,1,,,1,,,7,,,2,,,2,,,3,,,0,,,1,,,1,,,0,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0357883,MYS,50k-75k,0,0,12,10,,,2,,,2,,,4,,,1,,,9,,,0,,,1999.13,0,0,1,664.06,0,0,1,898.43,2,4289.06,0,0,0,0,3,3369.13,0,0,0,0,0,0,0,0,0,0,,,0,,,1,,,9,,,11,,,2,,,0,,,0,,,1,,,0,,,1,,,7,,,2,,,0,,,3,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0312565,MLR,50k-75k,0,0,0,10,,,2,,,2,,,4,,,1,,,9,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,,,1,,,9,,,11,,,2,,,1,,,0,,,1,,,1,,,0,,,7,,,2,,,2,,,3,,,0,,,1,,,1,,,0,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0313520,HSN,50k-75k,2,445.76,33,10,,,2,,,2,,,4,,,0,,,9,,,1,,,2242.29,0,0,1,582.03,0,0,1,839.84,0,0,2,3429.67,4,1437.48,5,4140.21,8,3012.46,0,0,0,0,0,0,0,0,,,1,,,1,,,9,,,11,,,2,,,0,,,0,,,1,,,1,,,1,,,7,,,2,,,2,,,3,,,0,,,0,,,1,,,0,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0312948,MLR,50k-75k,0,0,0,10,,,2,,,2,,,4,,,1,,,9,,,1,,,0,0,0,1,582.03,1,831.25,1,839.84,0,0,0,0,4,1437.48,2,881.24,2,664.06,0,0,0,0,0,0,0,0,,,0,,,1,,,0,,,11,,,2,,,0,,,0,,,1,,,1,,,0,,,7,,,2,,,2,,,3,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0320254,UDU,50k-75k,0,0,4,10,,,0,,,2,,,4,,,1,,,9,,,1,,,261,0,0,0,0,0,0,0,0,1,843.75,0,0,1,820.31,4,2811.31,0,0,0,0,0,0,0,0,0,0,,,1,,,1,,,9,,,11,,,2,,,0,,,0,,,1,,,1,,,0,,,7,,,2,,,2,,,3,,,1,,,1,,,1,,,0,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0323177,MNG,50k-75k,0,0,32,10,,,2,,,2,,,4,,,1,,,9,,,1,,,3376.21,0,0,0,0,0,0,0,0,5,5566.4,0,0,0,0,3,2370.69,0,0,0,0,1,625,0,0,0,1,,,1,,,1,,,0,,,11,,,2,,,1,,,0,,,1,,,0,,,0,,,7,,,2,,,0,,,3,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0312556,MNG,50k-75k,0,0,0,10,,,2,,,2,,,4,,,1,,,9,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,9,,,11,,,2,,,0,,,0,,,1,,,0,,,1,,,7,,,0,,,0,,,3,,,0,,,0,,,1,,,0,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0321674,UDU,50k-75k,0,0,0,10,,,2,,,2,,,4,,,1,,,9,,,1,,,0,0,0,1,859.37,0,0,1,1179.68,5,8527.34,0,0,0,0,0,0,2,664.06,0,0,0,0,0,0,0,1,,,1,,,1,,,9,,,0,,,2,,,1,,,1,,,1,,,1,,,1,,,0,,,0,,,0,,,3,,,0,,,1,,,1,,,0,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0313521,MNG,50k-75k,0,0,0,0,,,0,,,0,,,4,,,1,,,9,,,1,,,0,0,0,0,0,0,0,0,0,3,3514.06,0,0,4,1437.48,0,0,10,4903.1,0,0,0,0,0,0,0,1,,,0,,,0,,,9,,,11,,,2,,,1,,,0,,,1,,,1,,,0,,,7,,,2,,,2,,,3,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0312955,HSN,50k-75k,2,445.76,4,10,,,2,,,0,,,4,,,0,,,9,,,1,,,498.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1234.37,0,0,0,0,2,1250,0,0,0,0,,,0,,,0,,,9,,,11,,,2,,,1,,,0,,,1,,,1,,,0,,,7,,,2,,,2,,,3,,,0,,,1,,,1,,,0,,,1,,,0,6,791.5,0,0
KA03,Maroor Motors,WKA0317147,CKG,25k-50k,0,0,7,5,,,1,,,0,,,3,,,0,,,5,,,1,,,948.29,0,0,0,0,0,0,0,0,3,6535.15,0,0,0,0,0,0,1,1718.75,0,0,6,7696.86,0,0,0,0,,,0,,,1,,,5,,,6,,,0,,,1,,,0,,,1,,,0,,,1,,,4,,,0,,,0,,,2,,,0,,,0,,,1,,,0,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0312562,MYS,25k-50k,0,0,0,5,,,1,,,1,,,3,,,1,,,5,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,782.8,0,0,0,0,0,0,0,0,,,0,,,1,,,5,,,0,,,0,,,1,,,0,,,1,,,1,,,1,,,0,,,0,,,2,,,0,,,0,,,1,,,1,,,0,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0324602,HSN,25k-50k,0,0,1,5,,,0,,,1,,,0,,,0,,,5,,,1,,,302.54,1,398.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,1,,,0,,,6,,,0,,,1,,,0,,,1,,,1,,,1,,,4,,,0,,,2,,,0,,,0,,,1,,,1,,,0,,,0,,,0,4,620.32,0,0
KA03,Maroor Motors,WKA0313609,UDU,25k-50k,0,0,0,5,,,0,,,0,,,3,,,0,,,0,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,440.62,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,6,,,0,,,0,,,0,,,1,,,1,,,0,,,4,,,0,,,2,,,2,,,0,,,1,,,1,,,0,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0312704,MNG,25k-50k,0,0,0,5,,,0,,,0,,,0,,,1,,,0,,,1,,,0,0,0,1,981.25,0,0,1,1431.25,0,0,0,0,4,4946.84,0,0,2,2128.12,0,0,2,2354.68,0,0,2,0,,,1,,,0,,,5,,,0,,,0,,,1,,,0,,,1,,,0,,,1,,,4,,,0,,,2,,,2,,,0,,,1,,,1,,,1,,,1,,,3437.5,0,0,0,0
KA03,Maroor Motors,WKA0320356,MYO,25k-50k,0,0,2,5,,,0,,,0,,,3,,,1,,,5,,,1,,,372.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3609.74,1,391.4,0,0,2,875,0,0,0,0,,,0,,,1,,,5,,,6,,,0,,,1,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,,1,,,1,,,0,,,0,0,0,5,1728.8
KA03,Maroor Motors,WKA0334506,MYO,25k-50k,0,0,5,0,,,0,,,0,,,3,,,0,,,0,,,1,,,330.49,0,0,1,1087.5,0,0,1,831.25,0,0,0,0,0,0,0,0,2,782.8,0,0,0,0,0,0,0,0,,,0,,,1,,,5,,,6,,,0,,,1,,,0,,,1,,,0,,,0,,,0,,,0,,,2,,,0,,,0,,,1,,,1,,,1,,,0,,,0,0,0,0,0
KA03,Maroor Motors,WKA0310629,MNG,25k-50k,0,0,0,5,,,0,,,0,,,3,,,0,,,5,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2530.46,0,0,0,0,0,0,0,0,0,0,4,1,,,1,,,1,,,5,,,0,,,1,,,1,,,0,,,1,,,1,,,0,,,4,,,0,,,0,,,2,,,0,,,0,,,1,,,0,,,1,,,7837.5,0,0,0,0
KA03,Maroor Motors,WKA030124484,HSN,25k-50k,0,0,1,0,,,0,,,1,,,3,,,0,,,5,,,0,,,302.54,0,0,2,1962.5,0,0,2,2862.5,1,2593.75,0,0,0,0,3,3474.6,3,3192.18,0,0,0,0,0,0,2,0,,,0,,,1,,,5,,,6,,,0,,,1,,,0,,,1,,,1,,,0,,,4,,,0,,,2,,,0,,,0,,,1,,,1,,,1,,,1,,,5492.18,0,0,0,0
KA03,Maroor Motors,WKA0320984,MNG,25k-50k,5,1114.4,5,5,,,1,,,1,,,0,,,1,,,5,,,1,,,326.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2893.72,0,0,0,0,0,0,0,0,,,1,,,1,,,0,,,0,,,1,,,1,,,1,,,1,,,0,,,0,,,0,,,0,,,2,,,0,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0383004,UDU,25k-50k,0,0,0,5,,,1,,,1,,,3,,,1,,,5,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,1,,,5,,,6,,,0,,,1,,,0,,,1,,,0,,,1,,,4,,,1,,,2,,,2,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0313533,MNG,25k-50k,0,0,0,5,,,0,,,1,,,3,,,1,,,5,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,0,,,5,,,0,,,0,,,0,,,0,,,1,,,1,,,0,,,4,,,0,,,2,,,2,,,0,,,1,,,1,,,0,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0391848,MNG,25k-50k,3,668.64,16,5,,,0,,,1,,,3,,,1,,,5,,,1,,,1060.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,664.06,0,0,0,0,0,0,0,0,,,0,,,1,,,5,,,6,,,0,,,0,,,0,,,1,,,1,,,0,,,0,,,0,,,2,,,0,,,0,,,1,,,1,,,1,,,0,,,0,0,0,0,0
KA03,Maroor Motors,WKA0319672,MND,25k-50k,1,222.88,2,5,,,0,,,0,,,3,,,1,,,5,,,0,,,367.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,1,,,0,,,0,,,4,,,1,,,2,,,2,,,0,,,1,,,1,,,1,,,0,,,0,0,0,0,0
KA03,Maroor Motors,WKA0387305,CKG,25k-50k,0,0,5,5,,,0,,,0,,,3,,,1,,,5,,,1,,,347.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,1,,,5,,,6,,,0,,,1,,,0,,,1,,,1,,,1,,,4,,,0,,,0,,,0,,,0,,,1,,,1,,,0,,,1,,,0,2,203.38,1,597.45
KA03,Maroor Motors,WKA0365490,MYS,25k-50k,0,0,2,5,,,1,,,1,,,3,,,1,,,5,,,1,,,134.74,2,301.68,1,1087.5,0,0,1,831.25,1,1557.03,0,0,0,0,2,1312.49,8,5260.9,0,0,0,0,0,0,4,0,,,0,,,0,,,5,,,6,,,0,,,1,,,0,,,1,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,7465.6,0,0,0,0
KA03,Maroor Motors,WKA0309959,MNG,25k-50k,0,0,0,5,,,1,,,1,,,3,,,1,,,5,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,0,,,5,,,6,,,1,,,1,,,0,,,1,,,1,,,1,,,4,,,0,,,0,,,2,,,0,,,0,,,1,,,0,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0313515,MYS,25k-50k,0,0,0,0,,,1,,,1,,,3,,,1,,,0,,,0,,,0,0,0,6,4212.5,0,0,6,3212.85,0,0,0,0,0,0,0,0,6,4059.34,0,0,0,0,0,0,8,0,,,0,,,0,,,5,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,4,,,0,,,2,,,2,,,0,,,1,,,1,,,1,,,1,,,12812.48,0,0,0,0
KA03,Maroor Motors,WKA0360171,HSN,25k-50k,0,0,15,5,,,0,,,1,,,0,,,1,,,5,,,0,,,999.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,1,,,5,,,0,,,1,,,1,,,0,,,1,,,1,,,0,,,0,,,0,,,2,,,0,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0324280,UDU,25k-50k,0,0,0,5,,,0,,,1,,,3,,,1,,,5,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,664.06,0,0,2,2342.18,0,0,0,0,,,0,,,0,,,5,,,6,,,0,,,1,,,1,,,1,,,1,,,1,,,4,,,0,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0310866,HSN,25k-50k,0,0,8,5,,,1,,,0,,,3,,,0,,,5,,,1,,,1949.98,1,398.43,0,0,0,0,0,0,1,1113.28,1,1949.21,0,0,1,1158.2,4,3123.42,0,0,4,3635.92,0,0,0,0,,,0,,,0,,,5,,,6,,,0,,,1,,,0,,,1,,,0,,,1,,,4,,,0,,,2,,,2,,,0,,,1,,,1,,,0,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0354209,MNG,25k-50k,0,0,0,5,,,0,,,1,,,0,,,1,,,5,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1334.36,0,0,0,0,0,1,,,0,,,1,,,5,,,0,,,0,,,1,,,1,,,1,,,0,,,1,,,4,,,0,,,2,,,2,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0325206,MNG,25k-50k,0,0,0,5,,,0,,,1,,,3,,,1,,,0,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,1,,,5,,,6,,,0,,,1,,,1,,,1,,,1,,,0,,,4,,,1,,,2,,,2,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA030131507,UDU,25k-50k,0,0,0,5,,,0,,,0,,,3,,,0,,,5,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,372.65,0,0,0,0,0,0,0,1,,,1,,,1,,,5,,,6,,,0,,,0,,,0,,,1,,,0,,,0,,,4,,,0,,,2,,,0,,,0,,,1,,,1,,,0,,,0,,,0,2,171.18,0,0
KA03,Maroor Motors,WKA030133886,MNG,25k-50k,0,0,0,5,,,0,,,0,,,0,,,1,,,5,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,,1,,,0,,,4,,,0,,,2,,,2,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0311382,MYS,25k-50k,0,0,0,5,,,1,,,1,,,3,,,1,,,5,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,0,,,5,,,6,,,0,,,1,,,1,,,1,,,1,,,1,,,0,,,0,,,2,,,0,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0310007,MNG,25k-50k,0,0,0,5,,,1,,,1,,,3,,,1,,,5,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,,,1,,,5,,,6,,,0,,,1,,,0,,,1,,,0,,,1,,,4,,,0,,,0,,,2,,,0,,,0,,,1,,,0,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0309725,UDU,25k-50k,0,0,0,5,,,1,,,1,,,3,,,1,,,5,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3028.12,0,0,0,1,,,1,,,1,,,5,,,6,,,0,,,1,,,0,,,1,,,1,,,1,,,4,,,0,,,2,,,2,,,0,,,1,,,1,,,0,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0319428,HSN,25k-50k,0,0,0,5,,,1,,,1,,,3,,,1,,,5,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,1,,,5,,,6,,,0,,,1,,,0,,,1,,,1,,,0,,,4,,,0,,,2,,,2,,,0,,,0,,,1,,,0,,,1,,,0,0,0,0,0
